cadence,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,position_lat,position_long,temperature,timestamp,unknown_87,unknown_88,unknown_90
75,10376.61,594.4000000000001,2.221,0.0,157,509091156.0,278144922.0,17,2023-05-12 18:19:49,0,100,-1.0
76,10382.87,593.8,1.791,0.5,156,509092203.0,278144066.0,17,2023-05-12 18:19:54,0,100,-1.0
76,10384.18,593.4000000000001,1.875,0.5,157,509092477.0,278144204.0,17,2023-05-12 18:19:55,0,100,-1.0
76,10389.07,592.8,2.053,0.5,159,509093408.0,278144786.0,17,2023-05-12 18:19:58,0,100,-1.0
77,10396.42,592.5999999999999,1.819,0.0,157,509094314.0,278145146.0,17,2023-05-12 18:20:00,0,100,-1.0
77,10405.22,592.2,1.819,0.0,157,509094765.0,278145309.0,17,2023-05-12 18:20:01,0,100,-1.0
77,10417.38,591.5999999999999,2.37,0.0,158,509096017.0,278145055.0,17,2023-05-12 18:20:05,0,100,-1.0
77,10428.17,591.0,2.146,0.0,158,509096776.0,278144248.0,17,2023-05-12 18:20:08,0,100,-1.0
76,10432.46,590.5999999999999,1.773,0.5,158,509097244.0,278144483.0,17,2023-05-12 18:20:10,0,100,-1.0
77,10441.32,590.2,1.829,0.5,158,509098034.0,278144896.0,17,2023-05-12 18:20:12,0,100,-1.0
79,10444.67,589.5999999999999,1.978,0.0,159,509098416.0,278145022.0,17,2023-05-12 18:20:13,0,100,-1.0
78,10452.48,589.0,2.193,0.0,158,509099298.0,278144964.0,17,2023-05-12 18:20:15,0,100,-1.0
76,10462.55,588.5999999999999,2.426,0.5,158,509100526.0,278144559.0,16,2023-05-12 18:20:18,0,100,-1.0
76,10480.86,587.5999999999999,2.613,0.5,158,509101980.0,278143747.0,16,2023-05-12 18:20:21,0,100,-1.0
77,10484.0,587.4000000000001,3.07,0.5,157,509102233.0,278143680.0,16,2023-05-12 18:20:22,0,100,-1.0
78,10499.63,586.4000000000001,2.958,0.0,157,509103473.0,278144101.0,16,2023-05-12 18:20:27,0,100,-1.0
78,10502.39,586.2,2.958,0.0,158,509103765.0,278144099.0,16,2023-05-12 18:20:28,0,100,-1.0
77,10517.35,585.0,2.687,0.0,158,509105453.0,278143457.0,16,2023-05-12 18:20:33,0,100,-1.0
75,10533.61,583.8,2.883,0.5,156,509106402.0,278142182.0,16,2023-05-12 18:20:38,0,100,-1.0
76,10546.89,583.2,2.893,0.5,157,509107308.0,278141132.0,16,2023-05-12 18:20:43,0,100,-1.0
78,10549.44,582.8,2.855,0.0,157,509107432.0,278141009.0,16,2023-05-12 18:20:44,0,100,-1.0
76,10558.75,581.8,2.594,0.5,158,509107900.0,278139648.0,16,2023-05-12 18:20:49,0,100,-1.0
76,10560.51,581.5999999999999,2.566,0.5,158,509107981.0,278139308.0,16,2023-05-12 18:20:50,0,100,-1.0
76,10569.96,580.5999999999999,2.501,0.5,158,509108656.0,278138194.0,16,2023-05-12 18:20:54,0,100,-1.0
76,10572.43,580.2,2.51,0.5,157,509108826.0,278137950.0,16,2023-05-12 18:20:55,0,100,-1.0
78,10574.47,580.0,2.519,0.0,157,509108993.0,278137645.0,16,2023-05-12 18:20:56,0,100,-1.0
78,10578.68,579.4000000000001,2.501,0.0,156,509109286.0,278137004.0,16,2023-05-12 18:20:58,0,100,-1.0
78,10581.35,579.2,2.491,0.0,156,509109440.0,278136726.0,16,2023-05-12 18:20:59,0,100,-1.0
77,10589.3,578.4000000000001,2.51,0.0,155,509109619.0,278136069.0,16,2023-05-12 18:21:01,0,100,-1.0
77,10592.01,578.2,2.529,0.0,155,509109821.0,278135729.0,16,2023-05-12 18:21:03,0,300,-1.0
77,10593.95,578.0,2.547,0.0,155,509109937.0,278135655.0,16,2023-05-12 18:21:04,0,300,-1.0
77,10601.49,577.0,2.454,0.0,156,509110962.0,278135073.0,16,2023-05-12 18:21:08,0,100,-1.0
76,10616.98,575.8,2.482,0.5,156,509112272.0,278133482.0,16,2023-05-12 18:21:13,0,100,-1.0
76,10623.44,575.4000000000001,2.529,0.5,156,509112744.0,278133034.0,16,2023-05-12 18:21:15,0,100,-1.0
77,10640.44,574.8,2.613,0.5,156,509114141.0,278131828.0,16,2023-05-12 18:21:21,0,100,-1.0
77,10643.37,574.8,2.622,0.5,156,509114446.0,278131593.0,16,2023-05-12 18:21:22,0,100,-1.0
80,10656.05,573.8,2.678,0.0,159,509115584.0,278130657.0,16,2023-05-12 18:21:27,0,100,-1.0
80,10658.45,573.5999999999999,2.669,0.0,159,509115840.0,278130424.0,16,2023-05-12 18:21:28,0,100,-1.0
78,10675.63,572.8,2.669,0.5,157,509117357.0,278129019.0,16,2023-05-12 18:21:34,0,100,-1.0
78,10682.37,572.5999999999999,2.687,0.0,157,509117837.0,278128642.0,16,2023-05-12 18:21:36,0,100,-1.0
77,10693.16,571.8,2.725,0.0,155,509118733.0,278127545.0,16,2023-05-12 18:21:40,0,100,-1.0
78,10708.31,571.5999999999999,2.725,0.0,155,509119978.0,278125872.0,16,2023-05-12 18:21:46,0,100,-1.0
78,10712.52,571.4000000000001,2.706,0.0,154,509120418.0,278125429.0,16,2023-05-12 18:21:48,0,100,-1.0
78,10721.44,571.2,2.687,0.5,155,509121194.0,278124603.0,16,2023-05-12 18:21:51,0,100,-1.0
78,10739.03,571.2,2.762,0.0,156,509123055.0,278123783.0,16,2023-05-12 18:21:56,0,100,-1.0
79,10756.29,570.8,2.995,0.0,159,509124123.0,278122867.0,16,2023-05-12 18:22:01,0,100,-1.0
79,10760.48,570.4000000000001,2.976,0.0,157,509124197.0,278122538.0,16,2023-05-12 18:22:03,0,100,-1.0
79,10762.31,570.2,2.902,0.0,157,509124223.0,278122342.0,16,2023-05-12 18:22:04,0,100,-1.0
74,10766.57,570.0,2.706,0.5,157,509124228.0,278121798.0,16,2023-05-12 18:22:06,0,100,-1.0
79,10781.31,570.2,2.389,0.0,158,509124548.0,278120131.0,16,2023-05-12 18:22:13,0,100,-1.0
79,10783.18,570.2,2.323,0.5,156,509124779.0,278120363.0,16,2023-05-12 18:22:15,0,100,-1.0
78,10784.54,570.4000000000001,2.202,0.0,156,509124894.0,278120498.0,16,2023-05-12 18:22:16,0,100,-1.0
79,10789.89,570.4000000000001,2.127,0.0,155,509125365.0,278120518.0,16,2023-05-12 18:22:19,0,100,-1.0
79,10791.88,570.0,2.137,0.0,156,509125565.0,278120438.0,16,2023-05-12 18:22:20,0,100,-1.0
79,10793.67,569.8,2.137,0.0,156,509125821.0,278120263.0,16,2023-05-12 18:22:21,0,100,-1.0
79,10800.11,569.0,2.127,0.0,156,509126623.0,278119703.0,16,2023-05-12 18:22:24,0,100,-1.0
79,10802.48,568.8,2.155,0.0,156,509126895.0,278119516.0,16,2023-05-12 18:22:25,0,100,-1.0
78,10813.03,568.5999999999999,2.267,0.0,161,509127885.0,278118647.0,16,2023-05-12 18:22:29,0,300,-1.0
78,10817.12,568.5999999999999,2.305,0.0,163,509128357.0,278118338.0,16,2023-05-12 18:22:31,0,300,-1.0
76,10833.07,568.8,2.323,0.5,159,509129413.0,278116953.0,16,2023-05-12 18:22:37,0,100,-1.0
75,10835.67,568.8,2.342,0.5,159,509129590.0,278116730.0,16,2023-05-12 18:22:38,0,100,-1.0
78,10849.36,568.8,2.351,0.5,162,509130925.0,278115734.0,16,2023-05-12 18:22:44,0,100,-1.0
79,10863.14,568.8,2.37,0.0,163,509131983.0,278114623.0,16,2023-05-12 18:22:50,0,300,-1.0
79,10865.75,568.8,2.37,0.0,160,509132162.0,278114387.0,16,2023-05-12 18:22:51,0,300,-1.0
79,10877.53,569.2,2.407,0.0,155,509133137.0,278113186.0,16,2023-05-12 18:22:56,0,300,-1.0
78,10880.45,569.2,2.407,0.0,154,509133298.0,278112781.0,16,2023-05-12 18:22:57,0,300,-1.0
79,10898.12,569.5999999999999,2.473,0.0,154,509134642.0,278110619.0,16,2023-05-12 18:23:04,0,100,-1.0
79,10911.59,569.5999999999999,2.529,0.0,157,509135746.0,278109101.0,16,2023-05-12 18:23:09,0,100,-1.0
79,10914.43,569.4000000000001,2.547,0.0,157,509135929.0,278108770.0,16,2023-05-12 18:23:10,0,100,-1.0
78,10929.45,569.4000000000001,2.585,0.0,156,509137175.0,278107310.0,16,2023-05-12 18:23:16,0,100,-1.0
77,10938.56,569.4000000000001,2.594,0.0,152,509137775.0,278106573.0,16,2023-05-12 18:23:19,0,100,-1.0
77,10947.81,569.2,2.641,0.0,155,509138303.0,278106486.0,16,2023-05-12 18:23:22,0,300,-1.0
77,10948.7,569.2,2.659,0.0,154,509138368.0,278106507.0,16,2023-05-12 18:23:23,0,300,-1.0
76,10949.77,569.2,2.659,0.5,154,509138361.0,278106527.0,16,2023-05-12 18:23:24,0,100,-1.0
0,10949.87,569.2,2.622,0.0,153,509138400.0,278106538.0,16,2023-05-12 18:23:26,0,100,-1.0
0,10950.13,569.2,1.269,0.0,153,509138435.0,278106513.0,16,2023-05-12 18:23:27,0,100,-1.0
0,10950.13,569.4000000000001,0.0,0.0,152,509138413.0,278106345.0,16,2023-05-12 18:23:29,0,100,-1.0
77,10950.13,568.5999999999999,1.931,0.0,152,509139808.0,278108488.0,17,2023-05-12 18:23:45,0,100,-1.0
77,10954.33,568.4000000000001,2.183,0.0,151,509140212.0,278108736.0,17,2023-05-12 18:23:47,0,100,-1.0
78,10964.14,568.0,2.099,0.0,149,509141450.0,278109265.0,17,2023-05-12 18:23:52,0,100,-1.0
78,10966.88,567.8,2.127,0.0,147,509141657.0,278109455.0,17,2023-05-12 18:23:53,0,100,-1.0
78,10980.02,567.2,2.286,0.0,149,509142991.0,278110722.0,17,2023-05-12 18:23:58,0,300,-1.0
78,10985.63,567.0,2.361,0.0,143,509143455.0,278110974.0,17,2023-05-12 18:24:00,0,300,-1.0
78,10988.19,567.0,2.379,0.0,144,509143693.0,278111101.0,17,2023-05-12 18:24:01,0,300,-1.0
77,10990.85,567.0,2.398,0.0,145,509143949.0,278111166.0,17,2023-05-12 18:24:02,0,300,-1.0
77,10996.08,567.0,2.407,0.0,145,509144388.0,278111264.0,17,2023-05-12 18:24:04,0,100,-1.0
78,11001.99,566.8,2.426,0.0,147,509144964.0,278111601.0,17,2023-05-12 18:24:07,0,100,-1.0
78,11011.0,567.0,2.398,0.0,148,509145801.0,278112232.0,17,2023-05-12 18:24:11,0,100,-1.0
77,11023.42,567.5999999999999,2.389,0.0,149,509147066.0,278113071.0,17,2023-05-12 18:24:17,0,100,-1.0
78,11034.44,567.5999999999999,2.342,0.0,149,509148290.0,278113810.0,17,2023-05-12 18:24:23,0,100,-1.0
76,11049.86,567.4000000000001,2.305,0.5,149,509150087.0,278115715.0,17,2023-05-12 18:24:30,0,100,-1.0
78,11061.87,567.2,2.407,0.5,152,509150787.0,278116664.0,17,2023-05-12 18:24:34,0,100,-1.0
78,11067.28,567.4000000000001,2.417,0.5,151,509151106.0,278117151.0,17,2023-05-12 18:24:36,0,100,-1.0
78,11073.56,567.2,2.398,0.0,151,509151406.0,278117938.0,17,2023-05-12 18:24:39,0,100,-1.0
77,11078.93,567.2,2.323,0.5,150,509151334.0,278119071.0,17,2023-05-12 18:24:42,0,100,-1.0
80,11091.04,567.4000000000001,2.295,0.5,152,509150557.0,278120564.0,17,2023-05-12 18:24:48,0,100,-1.0
76,11102.22,567.4000000000001,2.118,0.5,151,509149867.0,278122100.0,17,2023-05-12 18:24:54,0,100,-1.0
77,11105.99,567.2,2.109,0.0,147,509149792.0,278122700.0,17,2023-05-12 18:24:56,0,300,-1.0
76,11114.3,567.2,2.071,0.5,145,509149366.0,278124234.0,17,2023-05-12 18:25:00,0,300,-1.0
76,11119.25,567.4000000000001,2.071,0.5,144,509149043.0,278124765.0,17,2023-05-12 18:25:02,0,100,-1.0
76,11130.23,566.8,2.109,0.5,146,509148354.0,278125813.0,17,2023-05-12 18:25:06,0,100,-1.0
76,11135.15,566.5999999999999,2.137,0.5,143,509147926.0,278126208.0,17,2023-05-12 18:25:08,0,100,-1.0
76,11147.47,566.2,2.183,0.5,146,509147049.0,278127667.0,17,2023-05-12 18:25:13,0,100,-1.0
76,11150.35,566.0,2.193,0.5,146,509146875.0,278127972.0,17,2023-05-12 18:25:14,0,100,-1.0
79,11164.9,566.2,2.351,0.0,150,509146093.0,278129550.0,17,2023-05-12 18:25:19,0,100,-1.0
79,11167.65,566.2,2.37,0.0,151,509145938.0,278129808.0,17,2023-05-12 18:25:20,0,100,-1.0
78,11182.47,566.4000000000001,2.491,0.0,150,509144873.0,278131207.0,17,2023-05-12 18:25:26,0,100,-1.0
79,11195.12,566.5999999999999,2.473,0.0,150,509144200.0,278132821.0,17,2023-05-12 18:25:31,0,100,-1.0
78,11212.75,567.2,2.594,0.0,150,509144072.0,278135031.0,17,2023-05-12 18:25:37,0,100,-1.0
78,11227.54,567.4000000000001,2.519,0.0,149,509145096.0,278136701.0,17,2023-05-12 18:25:43,0,100,-1.0
78,11244.24,567.0,2.491,0.0,149,509145978.0,278138644.0,17,2023-05-12 18:25:49,0,100,-1.0
79,11257.0,566.5999999999999,2.529,0.0,149,509146844.0,278140125.0,17,2023-05-12 18:25:54,0,100,-1.0
78,11271.91,566.4000000000001,2.529,0.0,150,509147964.0,278141490.0,17,2023-05-12 18:26:00,0,100,-1.0
78,11291.58,566.2,2.547,0.5,151,509149829.0,278143243.0,17,2023-05-12 18:26:07,0,100,-1.0
78,11307.94,566.2,2.594,0.5,150,509151064.0,278144861.0,17,2023-05-12 18:26:13,0,100,-1.0
77,11323.44,566.0,2.622,0.0,150,509152154.0,278146594.0,17,2023-05-12 18:26:19,0,100,-1.0
78,11328.15,565.8,2.622,0.5,148,509152451.0,278147239.0,17,2023-05-12 18:26:21,0,100,-1.0
78,11342.48,565.5999999999999,2.631,0.0,146,509153113.0,278149161.0,17,2023-05-12 18:26:26,0,300,-1.0
78,11355.74,565.5999999999999,2.65,0.5,143,509153215.0,278150729.0,17,2023-05-12 18:26:31,0,100,-1.0
78,11358.28,565.5999999999999,2.659,0.0,144,509153218.0,278151086.0,17,2023-05-12 18:26:32,0,100,-1.0
78,11360.74,565.5999999999999,2.659,0.0,143,509153264.0,278151386.0,17,2023-05-12 18:26:33,0,100,-1.0
77,11367.66,565.5999999999999,2.659,0.5,143,509153544.0,278152217.0,17,2023-05-12 18:26:36,0,100,-1.0
78,11379.57,565.4000000000001,2.65,0.0,144,509154055.0,278153877.0,17,2023-05-12 18:26:41,0,100,-1.0
78,11389.41,564.8,2.641,0.0,144,509154561.0,278155224.0,17,2023-05-12 18:26:45,0,100,-1.0
79,11394.24,565.0,2.641,0.0,146,509154735.0,278155998.0,17,2023-05-12 18:26:47,0,100,-1.0
80,11410.79,564.8,2.65,0.0,149,509155492.0,278158324.0,17,2023-05-12 18:26:53,0,100,-1.0
78,11432.75,565.2,2.659,0.0,147,509156174.0,278161154.0,17,2023-05-12 18:27:02,0,300,-1.0
78,11439.96,565.2,2.65,0.0,144,509156502.0,278162295.0,17,2023-05-12 18:27:05,0,100,-1.0
79,11445.92,565.5999999999999,2.65,0.0,143,509156776.0,278162992.0,17,2023-05-12 18:27:07,0,300,-1.0
80,11456.37,565.4000000000001,2.669,0.0,147,509157361.0,278164464.0,17,2023-05-12 18:27:11,0,100,-1.0
78,11459.23,565.4000000000001,2.669,0.0,144,509157560.0,278164851.0,17,2023-05-12 18:27:12,0,100,-1.0
78,11464.8,565.0,2.678,0.0,145,509157901.0,278165565.0,17,2023-05-12 18:27:14,0,100,-1.0
80,11481.23,564.8,2.706,0.0,145,509158739.0,278167715.0,17,2023-05-12 18:27:20,0,100,-1.0
80,11487.03,564.8,2.706,0.0,148,509159016.0,278168361.0,17,2023-05-12 18:27:22,0,100,-1.0
80,11492.63,564.8,2.715,0.0,145,509159313.0,278168987.0,17,2023-05-12 18:27:24,0,100,-1.0
79,11503.48,564.5999999999999,2.725,0.5,146,509160038.0,278169964.0,17,2023-05-12 18:27:28,0,100,-1.0
78,11523.25,564.4000000000001,2.734,0.0,143,509161580.0,278171923.0,17,2023-05-12 18:27:35,0,100,-1.0
77,11526.07,564.4000000000001,2.734,0.0,143,509161783.0,278172057.0,17,2023-05-12 18:27:36,0,100,-1.0
77,11538.92,564.0,2.753,0.0,140,509163097.0,278173086.0,17,2023-05-12 18:27:41,0,300,-1.0
76,11548.34,564.2,2.762,0.5,139,509163988.0,278173911.0,17,2023-05-12 18:27:44,0,300,-1.0
78,11551.31,564.4000000000001,2.781,0.0,136,509164210.0,278174093.0,17,2023-05-12 18:27:45,0,300,-1.0
77,11567.32,564.4000000000001,2.799,0.5,137,509165510.0,278174916.0,17,2023-05-12 18:27:51,0,100,-1.0
79,11579.39,563.8,2.79,0.0,139,509166811.0,278175340.0,17,2023-05-12 18:27:56,0,100,-1.0
79,11588.86,563.5999999999999,2.753,0.5,142,509168012.0,278175834.0,17,2023-05-12 18:28:00,0,100,-1.0
78,11607.98,563.5999999999999,2.762,0.0,140,509169792.0,278176473.0,17,2023-05-12 18:28:07,0,100,-1.0
79,11629.46,563.5999999999999,2.771,0.0,139,509171662.0,278178324.0,17,2023-05-12 18:28:15,0,300,-1.0
78,11636.76,563.4000000000001,2.753,0.0,136,509172469.0,278178717.0,17,2023-05-12 18:28:18,0,300,-1.0
78,11644.84,563.4000000000001,2.743,0.0,134,509173316.0,278179241.0,17,2023-05-12 18:28:21,0,300,-1.0
78,11660.98,563.4000000000001,2.743,0.0,133,509174940.0,278179661.0,17,2023-05-12 18:28:27,0,300,-1.0
78,11678.3,562.8,2.743,0.5,133,509176705.0,278179403.0,17,2023-05-12 18:28:34,0,300,-1.0
79,11699.57,563.4000000000001,2.734,0.0,135,509179203.0,278179455.0,17,2023-05-12 18:28:42,0,100,-1.0
79,11702.79,563.4000000000001,2.734,0.0,136,509179502.0,278179447.0,17,2023-05-12 18:28:43,0,100,-1.0
81,11718.65,563.0,2.743,0.0,138,509180876.0,278179487.0,17,2023-05-12 18:28:49,0,100,-1.0
79,11736.72,562.8,2.725,0.0,137,509183033.0,278179005.0,17,2023-05-12 18:28:56,0,100,-1.0
80,11746.02,562.8,2.734,0.0,137,509184220.0,278179024.0,17,2023-05-12 18:28:59,0,100,-1.0
79,11755.54,562.8,2.771,0.0,136,509185145.0,278179412.0,17,2023-05-12 18:29:02,0,300,-1.0
80,11770.44,563.0,2.809,0.0,135,509186809.0,278179852.0,17,2023-05-12 18:29:07,0,300,-1.0
79,11788.01,562.8,2.846,0.0,136,509188459.0,278179901.0,17,2023-05-12 18:29:13,0,300,-1.0
78,11806.0,562.5999999999999,2.837,0.0,136,509190387.0,278179688.0,17,2023-05-12 18:29:20,0,300,-1.0
79,11821.98,562.5999999999999,2.809,0.0,136,509192085.0,278179746.0,17,2023-05-12 18:29:26,0,300,-1.0
78,11839.19,562.5999999999999,2.818,0.0,136,509193888.0,278179298.0,17,2023-05-12 18:29:32,0,300,-1.0
77,11844.97,562.4000000000001,2.837,0.5,133,509194485.0,278179088.0,17,2023-05-12 18:29:34,0,100,-1.0
79,11855.74,562.2,2.865,0.5,133,509195498.0,278179022.0,17,2023-05-12 18:29:38,0,100,-1.0
77,11862.48,561.8,2.837,0.0,136,509196093.0,278178889.0,17,2023-05-12 18:29:41,0,300,-1.0
76,11864.68,561.8,2.809,0.5,136,509196240.0,278178781.0,17,2023-05-12 18:29:42,0,300,-1.0
76,11868.69,561.5999999999999,2.762,0.5,136,509196585.0,278178181.0,17,2023-05-12 18:29:44,0,300,-1.0
77,11878.8,561.4000000000001,2.659,0.0,133,509197306.0,278176428.0,17,2023-05-12 18:29:48,0,100,-1.0
77,11887.07,561.2,2.641,0.0,133,509197599.0,278175641.0,17,2023-05-12 18:29:51,0,100,-1.0
77,11904.31,561.0,2.585,0.0,134,509199183.0,278174161.0,17,2023-05-12 18:29:58,0,100,-1.0
77,11911.5,560.8,2.575,0.0,133,509199916.0,278174068.0,17,2023-05-12 18:30:01,0,100,-1.0
76,11918.86,560.4000000000001,2.547,0.5,133,509200756.0,278173960.0,17,2023-05-12 18:30:04,0,300,-1.0
76,11931.11,560.0,2.519,0.5,134,509202192.0,278174083.0,17,2023-05-12 18:30:09,0,300,-1.0
76,11946.66,559.5999999999999,2.529,0.5,133,509203629.0,278174862.0,17,2023-05-12 18:30:15,0,100,-1.0
76,11950.06,559.4000000000001,2.529,0.5,134,509203858.0,278175224.0,17,2023-05-12 18:30:17,0,100,-1.0
76,11955.32,559.2,2.491,0.5,136,509204226.0,278175923.0,17,2023-05-12 18:30:20,0,100,-1.0
76,11961.13,558.8,2.473,0.5,133,509204646.0,278176693.0,17,2023-05-12 18:30:23,0,100,-1.0
75,11963.21,558.5999999999999,2.463,0.5,134,509204826.0,278176956.0,17,2023-05-12 18:30:24,0,100,-1.0
75,11967.97,558.5999999999999,2.435,0.5,134,509205114.0,278177564.0,17,2023-05-12 18:30:26,0,100,-1.0
78,11981.04,558.5999999999999,2.361,0.0,135,509206018.0,278178968.0,17,2023-05-12 18:30:32,0,100,-1.0
77,11989.53,558.2,2.267,0.0,135,509206791.0,278180077.0,17,2023-05-12 18:30:37,0,100,-1.0
77,11992.37,558.2,2.239,0.0,136,509206963.0,278180390.0,17,2023-05-12 18:30:38,0,100,-1.0
75,12001.09,558.4000000000001,2.211,0.5,137,509207601.0,278181604.0,17,2023-05-12 18:30:42,0,100,-1.0
77,12012.28,558.4000000000001,2.211,0.0,137,509208112.0,278183261.0,17,2023-05-12 18:30:46,0,100,-1.0
78,12017.92,558.4000000000001,2.249,0.5,137,509208428.0,278183979.0,17,2023-05-12 18:30:48,0,100,-1.0
77,12025.69,558.4000000000001,2.277,0.5,137,509208824.0,278185218.0,17,2023-05-12 18:30:51,0,300,-1.0
78,12032.15,558.5999999999999,2.277,0.0,134,509209137.0,278186015.0,17,2023-05-12 18:30:53,0,300,-1.0
80,12038.02,558.8,2.305,0.0,131,509209410.0,278186680.0,17,2023-05-12 18:30:55,0,300,-1.0
79,12044.82,559.0,2.333,0.5,130,509209733.0,278187398.0,17,2023-05-12 18:30:57,0,300,-1.0
78,12067.43,558.5999999999999,2.519,0.0,131,509210492.0,278190505.0,17,2023-05-12 18:31:04,0,300,-1.0
78,12090.16,558.4000000000001,2.753,0.0,133,509211360.0,278193296.0,17,2023-05-12 18:31:11,0,300,-1.0
78,12092.97,558.4000000000001,2.753,0.0,133,509211427.0,278193770.0,17,2023-05-12 18:31:12,0,300,-1.0
79,12111.1,558.2,2.762,0.0,133,509211926.0,278196057.0,17,2023-05-12 18:31:18,0,100,-1.0
78,12130.06,558.0,2.743,0.0,135,509213183.0,278197714.0,17,2023-05-12 18:31:24,0,100,-1.0
79,12146.76,557.8,2.781,0.0,134,509214260.0,278200034.0,17,2023-05-12 18:31:30,0,300,-1.0
80,12162.3,557.8,2.809,0.0,134,509214949.0,278202102.0,17,2023-05-12 18:31:35,0,300,-1.0
80,12171.52,557.5999999999999,2.837,0.0,136,509215381.0,278203264.0,17,2023-05-12 18:31:38,0,100,-1.0
81,12180.4,557.5999999999999,2.883,0.0,136,509215642.0,278204316.0,17,2023-05-12 18:31:41,0,100,-1.0
79,12197.57,557.5999999999999,2.893,0.0,136,509216084.0,278206656.0,17,2023-05-12 18:31:47,0,100,-1.0
79,12212.01,558.0,2.893,0.5,135,509216725.0,278208707.0,17,2023-05-12 18:31:52,0,100,-1.0
78,12225.5,557.5999999999999,2.893,0.0,133,509217381.0,278210482.0,17,2023-05-12 18:31:57,0,100,-1.0
80,12243.28,557.2,2.883,0.0,133,509218269.0,278212893.0,17,2023-05-12 18:32:03,0,100,-1.0
79,12261.68,556.5999999999999,2.93,0.0,135,509218865.0,278215273.0,17,2023-05-12 18:32:09,0,100,-1.0
79,12270.32,556.4000000000001,2.921,0.0,136,509219225.0,278216558.0,17,2023-05-12 18:32:12,0,100,-1.0
79,12282.02,556.4000000000001,2.93,0.0,139,509219612.0,278218027.0,17,2023-05-12 18:32:16,0,100,-1.0
81,12301.26,556.5999999999999,2.93,0.0,140,509220193.0,278220479.0,17,2023-05-12 18:32:23,0,100,-1.0
80,12322.67,556.5999999999999,2.902,0.0,140,509220956.0,278223598.0,17,2023-05-12 18:32:31,0,100,-1.0
80,12324.88,556.4000000000001,2.902,0.0,139,509220884.0,278223855.0,17,2023-05-12 18:32:32,0,100,-1.0
80,12328.82,556.4000000000001,2.902,0.0,138,509220720.0,278224103.0,17,2023-05-12 18:32:33,0,100,-1.0
79,12334.85,556.4000000000001,2.911,0.0,140,509220249.0,278224578.0,17,2023-05-12 18:32:35,0,100,-1.0
79,12348.42,556.0,2.874,0.0,137,509219135.0,278225826.0,17,2023-05-12 18:32:40,0,100,-1.0
78,12351.18,556.0,2.865,0.0,136,509219025.0,278226059.0,17,2023-05-12 18:32:41,0,100,-1.0
77,12357.66,556.0,2.846,0.0,136,509219063.0,278226339.0,17,2023-05-12 18:32:44,0,100,-1.0
77,12359.17,556.2,2.837,0.0,135,509219215.0,278226250.0,17,2023-05-12 18:32:45,0,100,-1.0
77,12361.44,556.0,2.753,0.5,139,509219541.0,278226060.0,17,2023-05-12 18:32:47,0,300,-1.0
84,12365.48,555.5999999999999,1.903,0.0,140,509219843.0,278225762.0,17,2023-05-12 18:32:50,0,300,-1.0
0,12366.51,555.0,1.875,0.0,140,509220092.0,278225571.0,17,2023-05-12 18:32:52,0,300,-1.0
79,12368.83,554.2,0.0,0.5,139,509219920.0,278225762.0,17,2023-05-12 18:32:54,0,100,-1.0
42,12368.83,553.5999999999999,1.484,0.0,139,,,17,2023-05-12 18:32:58,0,100,-1.0
71,12385.67,552.8,2.501,0.0,142,,,17,2023-05-12 18:33:06,0,100,-1.0
74,12388.16,552.4000000000001,2.491,0.5,142,,,17,2023-05-12 18:33:07,0,100,-1.0
76,12398.24,551.4000000000001,2.557,0.5,141,,,17,2023-05-12 18:33:11,0,300,-1.0
76,12400.82,551.2,2.585,0.5,137,,,17,2023-05-12 18:33:12,0,300,-1.0
80,12416.58,550.4000000000001,2.669,0.0,137,,,17,2023-05-12 18:33:18,0,300,-1.0
80,12438.19,550.8,2.706,0.0,138,,,17,2023-05-12 18:33:26,0,100,-1.0
75,12459.37,551.0,2.669,0.5,137,,,17,2023-05-12 18:33:34,0,100,-1.0
75,12467.34,551.5999999999999,2.65,0.0,138,,,17,2023-05-12 18:33:37,0,100,-1.0
75,12469.94,552.2,2.603,0.0,136,,,17,2023-05-12 18:33:38,0,100,-1.0
75,12469.94,552.8,2.557,0.0,138,509225250.0,278235196.0,17,2023-05-12 18:33:40,0,100,-1.0
75,12473.82,554.0,2.043,0.0,139,509225483.0,278235785.0,18,2023-05-12 18:33:43,0,100,-1.0
77,12477.4,554.5999999999999,1.222,0.0,139,509225516.0,278236446.0,18,2023-05-12 18:33:46,0,100,-1.0
77,12481.11,555.2,1.484,0.0,136,509225508.0,278236977.0,18,2023-05-12 18:33:48,0,100,-1.0
77,12482.86,555.4000000000001,1.857,0.0,136,509225522.0,278237208.0,18,2023-05-12 18:33:49,0,100,-1.0
77,12492.56,555.8,1.894,0.0,136,509225333.0,278238801.0,18,2023-05-12 18:33:55,0,300,-1.0
77,12498.69,556.0,1.978,0.0,140,509225154.0,278239696.0,18,2023-05-12 18:33:58,0,300,-1.0
76,12502.49,556.0,2.006,0.5,143,509225176.0,278240202.0,18,2023-05-12 18:34:00,0,300,-1.0
76,12504.04,556.0,2.006,0.5,143,509225176.0,278240448.0,18,2023-05-12 18:34:01,0,300,-1.0
75,12515.5,556.0,1.978,0.5,143,509225271.0,278242031.0,18,2023-05-12 18:34:07,0,300,-1.0
75,12517.19,556.0,1.978,0.5,143,509225389.0,278242165.0,18,2023-05-12 18:34:08,0,300,-1.0
