artist_name,track_name,track_id,track_popularity,artist_id,is_running,genre
Foxtrot,Like Someone,5TysSU0Tol3172WR2XSozZ,23,1YolC37cbmV9YZTyDgWBgV,1,[]
Imanbek,I'm Just Feelin' (Du Du Du),73ThEGwF5i9GrsXXGyZBRa,58,5rGrDvrLOV2VV8SCFVGWlj,1,"['electro house', 'pop dance', 'slap house']"
Mosimann,No Diggity,1ZRblW8yUDxpcF4gvk5BSC,32,7sAqpkrQBaOkddsv1Tz1XK,1,['french pop']
WISEKIDS,Technologic,4Xkdfmov7xsPgvoC0nK910,29,6OXzciYkZCsfLnechSnFR2,1,[]
Martin Jensen,Make My Mind Go (with Jonasu),6TO1XrGYwdw5y6lx3x5Aa7,50,4ehtJnVumNf6xzSCDk8aLB,1,"['danish electronic', 'pop dance']"
Joel Corry,OUT OUT (feat. Charli XCX & Saweetie),6Dy1jexKYriXAVG6evyUTJ,80,6DgP9otnZw5z6daOntINxp,1,"['dance pop', 'pop dance', 'uk dance']"
Martin Jensen,Carry On,3YnOIhATp9QC9OxJb3pDfg,37,4ehtJnVumNf6xzSCDk8aLB,1,"['danish electronic', 'pop dance']"
Nightcall,Love You Better,0Vflf9iogDKCaYKRpSwLwU,24,3xFkHylXN9yHzwCQBypRFn,1,[]
Gaullin,So We Go (feat. Katy Tiz) - Martin Jensen Edit,1eKQ7hVCUHVxFrjBcxJC0V,30,1aQwKFn00nswXRDUDipm0K,1,"['lithuanian edm', 'lithuanian electronic']"
MÖWE,Deep End,3jz02A9rGkOVMGuhoE6Edv,38,4S8NmgM7oJ188sKp1waZpy,1,['deep tropical house']
Tiësto,The Business,6f3Slt0GbA2bPZlz0aIFXN,80,2o5jDhtHVPhrJdv3cEQ99Z,1,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'slap house', 'trance']"
ATB,Your Love (9PM),5YaskwnGDZFDRipaqzbwQx,79,7jZM5w05mGhw6wTB1okhD9,1,"['german dance', 'german techno', 'german trance', 'trance']"
Tom Enzy,Sex On Fire,6997Kt5D5ydzgFhwrVcz1D,31,6Nva7JhU0nL9SZ8ZvJni6O,1,['slap house']
Karma Child,Drivers License,6xg4Auc6lQ75fTuzckPdMF,48,4BThBqcTzRGFRvbddMykk7,1,[]
Calvin Harris,One Kiss (with Dua Lipa),7ef4DlsgrMEH11cDZd32M6,88,7CajNmpbOovFoOoasH2HaY,1,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']"
Guns N' Roses,Welcome To The Jungle,0G21yYKMZoHa30cYVi1iA8,85,3qm84nBOXUEQ2vnTfUTTFC,1,"['glam metal', 'hard rock', 'rock']"
AC/DC,You Shook Me All Night Long,2SiXAy7TuUkycRVbbWDEpo,84,711MCceyCBcFnzjGY4Q7Un,1,"['australian rock', 'hard rock', 'rock']"
The Police,Every Breath You Take,1JSTJqkT5qHq8MDJnJbRE1,89,5NGO30tJxFlKixkPSgXcFE,1,"['album rock', 'classic rock', 'permanent wave', 'rock']"
INXS,Need You Tonight,5eU8qMd0TpaLqTGDZJaLDs,70,1eClJfHLoDI4rZe5HxzBFv,1,"['australian rock', 'dance rock', 'funk rock', 'new romantic', 'new wave', 'rock']"
Guns N' Roses,Sweet Child O' Mine,7snQQk1zcKl8gZ92AnueZW,88,3qm84nBOXUEQ2vnTfUTTFC,1,"['glam metal', 'hard rock', 'rock']"
The Clash,Should I Stay or Should I Go - Remastered,39shmbIHICJ2Wxnk1fPSdz,81,3RGLhK1IP9jnYFH4BRFJBS,1,"['alternative rock', 'permanent wave', 'punk', 'rock']"
Dire Straits,Money for Nothing,4yqtwO7MQIIXqoiRBPHAgR,67,0WwSkZ7LtFUFjGjMZBMt6T,1,"['album rock', 'classic rock', 'mellow gold', 'rock']"
a-ha,Take on Me,2WfaOiMkCvy7F5fcp2zZ8L,88,2jzc5TC5TVFLXQlBNiIUzE,1,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']"
Bon Jovi,Livin' On A Prayer,37ZJ0p5Jm13JPevGcx4SkF,87,58lV9VcRSjABbAbfWS6skp,1,"['glam metal', 'rock']"
The White Stripes,Seven Nation Army,3dPQuX8Gs42Y7b454ybpMR,87,4F84IBURUo98rz4r61KF70,1,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'permanent wave', 'punk blues', 'rock']"
Bryan Adams,Summer Of '69,0GONea6G2XdnHWjNZd6zt3,85,3Z02hBLubJxuFJfhacLSDc,1,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']"
blink-182,All The Small Things,2m1hi0nfMR9vdGC8UcrnwU,84,6FBDaR13swtiWwGhX1WQsP,1,"['alternative metal', 'modern rock', 'pop punk', 'punk', 'rock', 'socal pop punk']"
Jimmy Eat World,The Middle,6GG73Jik4jUlQCkKg9JuGO,84,3Ayl7mCk0nScecqOzvNp6s,1,"['alternative metal', 'alternative rock', 'emo', 'modern power pop', 'modern rock', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge', 'punk', 'rock']"
KISS,I Was Made For Lovin' You,07q0QVgO56EorrSGHC48y3,83,07XSN3sPlIlB2L2XNcTwJw,1,"['glam rock', 'hard rock', 'rock']"
Michael Jackson,Billie Jean,5ChkMS8OtdzJeqyybCc9R5,83,3fMbdgg4jU18AjLCKBhRSm,1,"['r&b', 'soul']"
Van Halen,Jump - 2015 Remaster,7N3PAbqfTjSEU1edb2tY8j,82,2cnMpRsOVqtPMfq7YiFE6K,1,"['album rock', 'classic rock', 'hard rock', 'rock']"
Soft Cell,Tainted Love,0cGG2EouYCEEC3xfa0tDFV,82,6aq8T2RcspxVOGgMrTzjWc,1,"['new romantic', 'new wave', 'new wave pop', 'synthpop']"
Rage Against The Machine,Killing In The Name,59WN2psjkt1tyaxjspN8fp,82,2d0hyoQ5ynDBnkvAbJKORj,1,"['alternative metal', 'alternative rock', 'conscious hip hop', 'funk metal', 'hard rock', 'nu metal', 'political hip hop', 'post-grunge', 'rap metal', 'rap rock', 'rock']"
The Killers,Somebody Told Me,6PwjJ58I4t7Mae9xfZ9l9v,81,0C0XlULifJtAgn6ZNCW2eu,1,"['alternative rock', 'dance rock', 'modern rock', 'permanent wave', 'rock']"
Tom Petty,Free Fallin',5tVA6TkbaAH9QMITTQRrNv,81,2UZMlIwnkgAEDBsw1Rejkn,1,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock']"
Mötley Crüe,Kickstart My Heart,6imjJij6aCM0IbbODUzJQn,81,0cc6vw3VN8YlIcvr1v7tBL,1,"['album rock', 'alternative metal', 'glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']"
Ozzy Osbourne,Crazy Train,7ACxUo21jtTHzy7ZEV56vU,80,6ZLTlhejhndI4Rh53vYhrY,1,"['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'glam metal', 'hard rock', 'metal', 'nu metal', 'rock']"
Europe,The Final Countdown,3MrRksHupTVEQ7YbA0FsZK,80,7Js6Lde8thlIHXggv2SCBz,1,"['album rock', 'glam metal', 'hard rock', 'rock', 'swedish hard rock', 'swedish melodic rock']"
Don Henley,The Boys Of Summer,4gvea7UlDkAvsJBPZAd4oB,80,5dbuFbrHa1SJlQhQX9OUJ2,1,"['album rock', 'classic rock', 'heartland rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']"
Simple Minds,Don't You (Forget About Me),3fH4KjXFYMmljxrcGrbPj9,79,6hN9F0iuULZYWXppob22Aj,1,"['album rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'scottish new wave', 'soft rock']"
George Michael,Faith - Remastered,0HEmnAUT8PHznIAAmVXqFJ,79,19ra5tSw0tWufvUp8GotLo,1,['new wave pop']
Dexys Midnight Runners,Come On Eileen,3MrWxJaD2AT0W9DjWF64Vm,78,4QTVePrFu1xuGM9K0kNXkk,1,"['new romantic', 'new wave', 'new wave pop']"
Foo Fighters,My Hero,4dVbhS6OiYvFikshyaQaCN,78,7jy3rLJdDQY21OgRLCZ9sD,1,"['alternative metal', 'alternative rock', 'modern rock', 'permanent wave', 'post-grunge', 'rock']"
Sum 41,In Too Deep,1HNE2PX70ztbEl6MLxrpNL,78,0qT79UgT5tY4yudH9VfsdT,1,"['alternative metal', 'canadian pop punk', 'canadian punk', 'modern rock', 'nu metal', 'pop punk', 'post-grunge', 'punk', 'rock']"
Heart,Barracuda,4KfSdst7rW39C0sfhArdrz,77,34jw2BbxjoYalTp8cJFCPv,1,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'singer-songwriter', 'soft rock']"
Def Leppard,Pour Some Sugar On Me - Remastered 2017,0PdM2a6oIjqepoEfcJo0RO,77,6H1RjVyNruCmrBEWRbD0VZ,1,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'nwobhm', 'rock']"
Beastie Boys,Sabotage,0Puj4YlTm6xNzDDADXHMI9,77,03r4iKL2g2442PT9n2UKsx,1,"['alternative rock', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'rap rock', 'rock']"
Bruce Springsteen,Born in the U.S.A.,0dOg1ySSI7NkpAe89Zo0b9,77,3eqjTLE0HfPfh78zjh6TqT,1,"['heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']"
Van Halen,Panama - 2015 Remaster,05RgAMGypEvqhNs5hPCbMS,77,2cnMpRsOVqtPMfq7YiFE6K,1,"['album rock', 'classic rock', 'hard rock', 'rock']"
Motörhead,Ace of Spades,6EPRKhUOdiFSQwGBRBbvsZ,77,1DFr97A9HnbV3SKTJFu62M,1,"['alternative metal', 'hard rock', 'metal', 'nu metal', 'rock', 'speed metal']"
Billy Idol,Rebel Yell,4TIJ7zSBNejpoIPaWpWRKc,77,7lzordPuZEXxwt9aoVZYmG,1,"['album rock', 'classic rock', 'dance rock', 'hard rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']"
Twisted Sister,We're Not Gonna Take It,1hlveB9M6ijHZRbzZ2teyh,77,7b85ve82Sh36a3UAx74wut,1,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']"
Dead Or Alive,You Spin Me Round (Like a Record),1ChulFMnwxoD74Me8eX2TU,76,5WWSL6rElJeUk3Uc1S2RyD,1,"['hi-nrg', 'new romantic', 'new wave pop', 'synthpop']"
Sum 41,Fat Lip,4KacUpvbA3Mfo05gttTjhN,76,0qT79UgT5tY4yudH9VfsdT,1,"['alternative metal', 'canadian pop punk', 'canadian punk', 'modern rock', 'nu metal', 'pop punk', 'post-grunge', 'punk', 'rock']"
Good Charlotte,The Anthem,0BRHnOFm6sjxN1i9LJrUDu,76,5aYyPjAsLj7UzANzdupwnS,1,"['alternative metal', 'modern rock', 'neon pop punk', 'pop punk', 'pop rock', 'post-grunge']"
Duran Duran,Hungry Like the Wolf - 2009 Remaster,39lSeqnyjZJejRuaREfyLL,76,0lZoBs4Pzo7R89JM9lxwoT,1,"['album rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock', 'synthpop']"
Lit,My Own Worst Enemy,33iv3wnGMrrDugd7GBso1z,75,5mgr0FFpvy267wKVAYg8qp,1,"['alternative metal', 'nu metal', 'pop punk', 'pop rock', 'socal pop punk']"
Danzig,Mother,7txxAtOMwLLnQTpKeBL6bp,75,34c4iQ5tkaZKu6Sv28BTde,1,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'punk']"
Queen,Another One Bites The Dust - Remastered 2011,57JVGBtBLCfHw2muk5416J,75,1dfeR4HaWDbWqFHLkxsg1d,1,"['classic rock', 'glam rock', 'rock']"
Scorpions,Rock You Like A Hurricane,58XWGx7KNNkKneHdprcprX,75,27T030eWyCQRmDyuvr1kxY,1,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'rock']"
Tears For Fears,Shout,2gQaQUhDCNGfBVXTvxAmXQ,75,4bthk9UfsYUYdcFyqxmSUU,1,"['new romantic', 'new wave', 'new wave pop', 'permanent wave', 'rock', 'sophisti-pop', 'synthpop']"
Bon Jovi,Runaway,0X1sqQ652p1sceKM2nJlIJ,75,58lV9VcRSjABbAbfWS6skp,1,"['glam metal', 'rock']"
Mötley Crüe,"Girls, Girls, Girls",549Go7a66CX6k523uK9kUv,75,0cc6vw3VN8YlIcvr1v7tBL,1,"['album rock', 'alternative metal', 'glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']"
The Clash,Rock the Casbah - Remastered,56KqaFSGTb7ifpt16t5Y1N,75,3RGLhK1IP9jnYFH4BRFJBS,1,"['alternative rock', 'permanent wave', 'punk', 'rock']"
Frankie Goes To Hollywood,Relax,2K22nUTdyr48JDwI5t906t,75,1mZu3rO7qSD09GdDpePHhY,1,"['dance rock', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'synthpop']"
Rick Springfield,Jessie's Girl,5RsUlxLto4NZbhJpqJbHfN,74,6IFXsrXBpwbIqtOUOiAa3p,1,"['album rock', 'australian rock', 'classic rock', 'glam metal', 'hard rock', 'heartland rock', 'mellow gold', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']"
Journey,Don't Stop Believin',77NNZQSqzLNqh2A9JhLRkg,73,0rvjqX7ttXeg3mTy8Xscbt,1,"['album rock', 'classic rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']"
Beastie Boys,Fight For Your Right,5NLuC70kZQv8q34QyQa1DP,73,03r4iKL2g2442PT9n2UKsx,1,"['alternative rock', 'east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'rap', 'rap rock', 'rock']"
The Smiths,How Soon Is Now? - 2011 Remaster,1YrnDTqvcnUKxAIeXyaEmU,73,3yY2gUcIsjMr8hjo51PoJ8,1,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']"
Pet Shop Boys,West End Girls - 2018 Remaster,2Di0qFNb7ATroCGB3q0Ka7,73,2ycnb8Er79LoH2AsR5ldjh,1,"['dance rock', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']"
Guns N' Roses,You Could Be Mine,0dlTGl67UFWcKupzkxZYOn,73,3qm84nBOXUEQ2vnTfUTTFC,1,"['glam metal', 'hard rock', 'rock']"
The Black Keys,Gold on the Ceiling,5lN1EH25gdiqT1SFALMAq1,73,7mnBLXK823vNxN3UWB7Gfz,1,"['alternative rock', 'blues rock', 'garage rock', 'indie rock', 'indietronica', 'modern blues rock', 'modern rock', 'punk blues', 'rock', 'roots rock']"
Quiet Riot,Cum on Feel the Noize,3vV3cr2TpPqFk07zxYUbla,73,1dLWg6m8RRhizsdqJbhyj3,1,"['album rock', 'classic rock', 'glam metal', 'hard rock', 'metal', 'rock']"
Poison,Every Rose Has Its Thorn - Remastered 2003,43GS3mtezoIFiuIZCLLiDY,73,1fBCIkoPOPCDLUxGuWNvyo,1,"['album rock', 'glam metal', 'hard rock', 'rock']"
Prince,When Doves Cry,51H2y6YrNNXcy3dfc3qSbA,72,5a2EaR3hamoenG9rDuVn8j,1,"['funk', 'funk rock', 'minneapolis sound', 'rock', 'synth funk']"
The Cult,She Sells Sanctuary,3qLZ866ZfaK0B0R5FIqXLG,72,49DW3KvkyjHO35mK1JnSyS,1,"['album rock', 'hard rock', 'new wave', 'rock']"
Blondie,Call Me,7HKxTNVlkHsfMLhigmhC0I,72,4tpUmLEVLCGFr93o8hFFIB,1,"['candy pop', 'new wave pop', 'permanent wave', 'power pop', 'rock', 'synthpop']"
Mötley Crüe,Dr. Feelgood,2cc9k15AifO7RfxxuEExkS,72,0cc6vw3VN8YlIcvr1v7tBL,1,"['album rock', 'alternative metal', 'glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']"
Metallica,One (Remastered),0LAcM6I7ijW4VVW0aytl1t,72,2ye2Wgw4gimLv2eAKyk1NB,1,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']"
David Bowie,Let's Dance - 2018 Remaster,3ix6K4wZY29bCujrSznwFZ,72,0oSGxfWSnnOXhD2fKuz2Gy,1,"['art rock', 'classic rock', 'glam rock', 'permanent wave', 'rock']"
Aerosmith,Dude (Looks Like A Lady),6gQUbFwwdYXlKdmqRoWKJe,72,7Ey4PD4MYsKc5I2dolUwbH,1,"['album rock', 'classic rock', 'hard rock', 'rock']"
R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),2oSpQ7QtIKTNFfA08Cy0ku,71,4KWTAlx2RvbpseOGMEmROg,1,"['alternative rock', 'athens indie', 'permanent wave', 'rock']"
Run–D.M.C.,Walk This Way (feat. Aerosmith),6qUEOWqOzu1rLPUPQ1ECpx,71,3CQIn7N5CuRDP8wEI7FiDA,1,"['east coast hip hop', 'golden age hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']"
Bon Jovi,Bad Medicine,72hcFp4tYkd3dbNA9dZ3Pv,71,58lV9VcRSjABbAbfWS6skp,1,"['glam metal', 'rock']"
Talking Heads,Once in a Lifetime - 2005 Remaster,38Ngied9rBORlAbLYNCl4k,71,2x9SpqnPi8rlE9pjHBwmSC,1,"['alternative rock', 'art punk', 'dance rock', 'funk rock', 'new wave', 'permanent wave', 'post-punk', 'rock', 'zolo']"
Papa Roach,Kill The Noise,3xr0ZIYqXVKogVu00fJRBX,60,4RddZ3iHvSpGV4dvATac9X,1,"['alternative metal', 'nu metal', 'rap metal', 'rap rock', 'rock']"
Red Hot Chili Peppers,Can't Stop,3ZOEytgrvLwQaqXreDs2Jx,84,0L8ExT028jH3ddEcZwqJJ5,1,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'rock']"
Volbeat,Shotgun Blues,2SMNxADB0ffqaIoOwl2x06,67,0L5fC7Ogm2YwgqVCRcF1bT,1,"['danish metal', 'danish rock']"
Linkin Park,Bleed It Out,0UFDKFqW2oGspYeYqo9wjA,80,6XyY86QOPPrYVGvF9ch6wz,1,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
Corey Taylor,Beyond,3d06hZGFolrTyh6b0CNmlT,60,0nhDd1RWjZ6SDV1Vg1Ku2Q,1,"['alternative metal', 'alternative rock', 'nu metal']"
Limp Bizkit,Break Stuff,5cZqsjVs6MevCnAkasbEOX,82,165ZgPlLkK7bf5bDoFc6Sb,1,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
Slipknot,Duality,61mWefnWQOLf90gepjOCb3,82,05fG473iIaoy82BF1aGhL8,1,"['alternative metal', 'nu metal', 'rap metal', 'rock']"
Papa Roach,Last Resort,5W8YXBz9MTIDyrpYaCg2Ky,83,4RddZ3iHvSpGV4dvATac9X,1,"['alternative metal', 'nu metal', 'rap metal', 'rap rock', 'rock']"
Mötley Crüe,Kickstart My Heart,6imjJij6aCM0IbbODUzJQn,81,0cc6vw3VN8YlIcvr1v7tBL,1,"['album rock', 'alternative metal', 'glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']"
Avenged Sevenfold,Hail to the King,5anCkDvJ17aznvK5TED5uo,79,0nmQIMXWTXfhgOBdNzhGOs,1,"['alternative metal', 'nu metal']"
Metallica,Enter Sandman (Remastered),3VqHuw0wFlIHcIPWkhIbdQ,78,2ye2Wgw4gimLv2eAKyk1NB,1,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']"
Drowning Pool,Bodies,7CpbhqKUedOIrcvc94p60Y,78,1E4r4z7ivGUcSAnCbINJ9v,1,"['alternative metal', 'industrial metal', 'nu metal', 'post-grunge', 'rap metal']"
Linkin Park,One Step Closer,3K4HG9evC7dg3N0R9cYqk4,81,6XyY86QOPPrYVGvF9ch6wz,1,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
Limp Bizkit,Rollin' (Air Raid Vehicle),3IV4swNduIRunHREK80owz,79,165ZgPlLkK7bf5bDoFc6Sb,1,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
Korn,Coming Undone,3o7TMr6RmIusYH7Kkg7ujR,78,3RNrq3jvMZxD9ZyoOZbQOD,1,"['alternative metal', 'funk metal', 'hard rock', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
Pantera,Walk,7fcfNW0XxTWlwVlftzfDOR,78,14pVkFUHDL207LzLHtSA18,1,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'texas metal']"
Volbeat,Still Counting,7nsO4eXkY7DvrWbjYUDLJS,75,0L5fC7Ogm2YwgqVCRcF1bT,1,"['danish metal', 'danish rock']"
Disturbed,Stricken,6RJdYpFQwLyNfDc5FbjkgV,74,3TOqt5oJwL9BE2NG9MEwDa,1,"['alternative metal', 'nu metal', 'rap metal', 'rock']"
Limp Bizkit,Take A Look Around,2avKuMN2QXkaG9vvHa2JLt,77,165ZgPlLkK7bf5bDoFc6Sb,1,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
Avenged Sevenfold,Nightmare,4UEo1b0wWrtHMC8bVqPiH8,74,0nmQIMXWTXfhgOBdNzhGOs,1,"['alternative metal', 'nu metal']"
Seether,Remedy,5ynxx6zC4dgzsMHLYQ04Dc,72,6B5c4sch27tWHAGdarpPaW,1,"['alternative metal', 'nu metal', 'post-grunge', 'south african rock']"
Shinedown,Sound of Madness,0W9Xvd4Qx1aZPxEi94vgRY,70,70BYFdaZbEKbeauJ670ysI,1,"['alternative metal', 'nu metal', 'post-grunge']"
Disturbed,Indestructible,42ZVk59gT4tMlrZmd8Ijxf,71,3TOqt5oJwL9BE2NG9MEwDa,1,"['alternative metal', 'nu metal', 'rap metal', 'rock']"
Muse,Psycho,383QXk8nb2YrARMUwDdjQS,69,12Chz98pHFMPJEknJQMWvI,1,"['alternative rock', 'modern rock', 'permanent wave', 'rock']"
Ozzy Osbourne,I Don't Wanna Stop,5axOkQnmQmwtjr4bv1Xt7i,69,6ZLTlhejhndI4Rh53vYhrY,1,"['album rock', 'alternative metal', 'birmingham metal', 'classic rock', 'glam metal', 'hard rock', 'metal', 'nu metal', 'rock']"
Metallica,Sad But True (Remastered),5UaDi8KzCGJqFfVAOBfXhi,69,2ye2Wgw4gimLv2eAKyk1NB,1,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']"
Shinedown,Cut the Cord,4LFBVDJV0xpayUvquQVzhS,69,70BYFdaZbEKbeauJ670ysI,1,"['alternative metal', 'nu metal', 'post-grunge']"
Stone Sour,Absolute Zero,14EORgkbXqIx5K4Haucmnb,68,49qiE8dj4JuNdpYGRPdKbF,1,"['alternative metal', 'nu metal', 'post-grunge', 'rock']"
Rob Zombie,Superbeast,4eNnMvUrSu2TRpySjVC0Pv,68,3HVdAiMNjYrQIKlOGxoGh5,1,"['alternative metal', 'hard rock', 'industrial metal', 'industrial rock', 'nu metal', 'post-grunge', 'rock']"
White Zombie,Thunder Kiss '65,4tvBoSWeIW0bjhKNre5mod,68,0CF71zaDOJWCynIkW9bSK8,1,"['alternative metal', 'hard rock', 'industrial metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']"
Disturbed,Inside the Fire,5cxp9kjCFyJwzv3lzeX7ku,69,3TOqt5oJwL9BE2NG9MEwDa,1,"['alternative metal', 'nu metal', 'rap metal', 'rock']"
Gojira,Stranded,60fUDmIWuKhngaeBIVhqIV,68,0GDGKpJFhVpcjIGF8N6Ewt,1,"['alternative metal', 'french death metal', 'french metal', 'groove metal', 'metal', 'nu metal', 'progressive groove metal']"
Sick Puppies,You're Going Down,5omWAB5iNMHvbAfBSzkdu8,68,7qAcXJgt1PWnxwUgxMdyuk,1,"['alternative metal', 'nu metal', 'post-grunge']"
Godsmack,Cryin' Like A Bitch!!,4a9i7rCLfPjbS1sNamZeQN,68,6gZq1Q6bdOxsUPUG1TaFbF,1,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
Shinedown,Enemies,1SDl9wY1MqbpJQW0yKEWxL,67,70BYFdaZbEKbeauJ670ysI,1,"['alternative metal', 'nu metal', 'post-grunge']"
Disturbed,Down with the Sickness,4ImIJRZNJhNQLLdUFSYJoS,68,3TOqt5oJwL9BE2NG9MEwDa,1,"['alternative metal', 'nu metal', 'rap metal', 'rock']"
Machine Head,Is There Anybody Out There?,5aeIj88MLdekYvObw5Yisk,67,0lVlNsuGaOr9vMHCZIAKMt,1,"['alternative metal', 'groove metal', 'hard rock', 'industrial metal', 'melodic groove metal', 'metal', 'nu metal', 'progressive groove metal']"
Slipknot,Psychosocial,2MvIMgtWyK88OiPi0J8Dg3,67,05fG473iIaoy82BF1aGhL8,1,"['alternative metal', 'nu metal', 'rap metal', 'rock']"
Ghost,Dance Macabre,1E2WTcYLP1dFe1tiGDwRmT,66,1Qp56T7n950O3EGMsSl81D,1,"['hard rock', 'metal']"
Hatebreed,Looking Down the Barrel of Today,5IVA7WzOlWrmZh8EqZqMaw,66,17Mb968quDHpjCkIyq30QV,1,"['alternative metal', 'connecticut hardcore', 'hardcore', 'industrial metal', 'melodic metalcore', 'metalcore', 'nu metal']"
Volbeat,The Devil's Bleeding Crown,79M3Eq1q61lkeQJ1OCVEdZ,66,0L5fC7Ogm2YwgqVCRcF1bT,1,"['danish metal', 'danish rock']"
Disturbed,Ten Thousand Fists,5hkgrWxkobGtg30I7DsfVu,66,3TOqt5oJwL9BE2NG9MEwDa,1,"['alternative metal', 'nu metal', 'rap metal', 'rock']"
Breaking Benjamin,Blood,7gQ7DfSSc3b8e4cHtFnDxu,66,5BtHciL0e0zOP7prIHn3pP,1,"['alternative metal', 'nu metal', 'post-grunge']"
Shinedown,DEVIL,2hEYslbdYWFSIA6JboUvnR,66,70BYFdaZbEKbeauJ670ysI,1,"['alternative metal', 'nu metal', 'post-grunge']"
Godsmack,When Legends Rise,1Si7crvw1M6Kgz9XiAtMiJ,66,6gZq1Q6bdOxsUPUG1TaFbF,1,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']"
